85.068,48.355,,a07s,b03s,a15s,b05s,a09s,a17s,a10s,b11s,b06s,a08s,c01s,a13s,b12s,a14s,b04s,c02s,a16s,a18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
87.542,52.995,,a09s,a07s,a17s,b05s,b06s,b13s,a11s,c01s,a10s,a12s,b03s,b14s,a18s,c02s,a15s,b04s,a16s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
88.307,52.828,,c13s,c14s,b05s,b01s,c11s,c03s,a15s,a09s,a07s,c17s,b02s,a08s,c18s,c12s,c04s,b06s,a16s,a10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
153.8,72.063,,b09s,a05s,b21s,a17s,c01s,b23s,c02s,c13s,c07s,a06s,c11s,b15s,c12s,b19s,b16s,c08s,b24s,a03s,c14s,b22s,a18s,b10s,a04s,b20s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
163.98,73.385,,a21s,a15s,b11s,a23s,b17s,b07s,a24s,a13s,c05s,a03s,b09s,c06s,b10s,b19s,a01s,b08s,a14s,b12s,a04s,b18s,b20s,a16s,a22s,a02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
149.17,72.453,,c11s,a23s,b03s,c05s,a17s,c06s,b01s,c12s,b15s,b02s,a13s,b21s,a19s,a07s,b16s,a08s,b09s,b04s,b10s,a18s,a14s,a24s,b22s,a20s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
150.35,64.957,,b05s,b21s,c23s,c24s,b22s,a09s,c15s,c03s,b06s,a01s,b11s,a10s,c16s,c04s,a02s,b19s,b17s,b07s,b13s,b18s,b14s,b12s,b20s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
149.2,60.617,,c05s,a07s,a23s,c01s,b21s,b03s,a15s,b11s,c09s,b04s,c13s,b12s,a24s,b19s,c17s,c06s,a16s,c14s,b22s,c02s,b20s,a08s,c18s,c10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
280.41,95.489,,b31s,b07s,b17s,b25s,c13s,c15s,b08s,c29s,b01s,c19s,a05s,a27s,b11s,a03s,c09s,b32s,a06s,c21s,c22s,c23s,a04s,c20s,b26s,c10s,c30s,a28s,b12s,c14s,b02s,b18s,c16s,c24s,[],[],[],[],[],[],[],[]
280.94,92.502,,a11s,c17s,b29s,a13s,c19s,a09s,a05s,b23s,b01s,a12s,b03s,b27s,b04s,c25s,a10s,c15s,c16s,b21s,b07s,a06s,b28s,b22s,b30s,a31s,b24s,b02s,b08s,c20s,c26s,c18s,a14s,a32s,[],[],[],[],[],[],[],[]
274.84,93.735,,b31s,a17s,c03s,c25s,c27s,c04s,c01s,a11s,b32s,b09s,a19s,c28s,a07s,b10s,b05s,b13s,c02s,a15s,a08s,a23s,b14s,a12s,b29s,a24s,c26s,a21s,b30s,a22s,a20s,b06s,a18s,a16s,[],[],[],[],[],[],[],[]
284.47,77.252,,b25s,a07s,c11s,c12s,a15s,a09s,c19s,c23s,b21s,a01s,b22s,b31s,a13s,c24s,c29s,b26s,b17s,a27s,a08s,b32s,b03s,b18s,a05s,a10s,b04s,a14s,a28s,c20s,a06s,a16s,a02s,c30s,[],[],[],[],[],[],[],[]
288.66,90.305,,b29s,c11s,b01s,c19s,c17s,b31s,c12s,c13s,b27s,b03s,c18s,b30s,b15s,c20s,a25s,a05s,b04s,b23s,a26s,c21s,b32s,c22s,c07s,b09s,b28s,a06s,c14s,b10s,c08s,b24s,b02s,b16s,[],[],[],[],[],[],[],[]
505.23,209.23,,b25s,c23s,c09s,c17s,b31s,b01s,b11s,a13s,a05s,b07s,b03s,b26s,a21s,c27s,c24s,a22s,b29s,c39s,c37s,b30s,b12s,b04s,a15s,a35s,c40s,c18s,b02s,a36s,c33s,c10s,b08s,a06s,b32s,b19s,c34s,a16s,b20s,c28s,c38s,a14s
504.16,192.96,,b01s,a09s,c31s,a27s,a15s,c21s,b05s,b25s,a33s,a23s,a16s,c39s,b07s,c22s,b03s,b29s,a17s,a34s,c40s,c19s,a24s,b08s,c37s,b06s,c11s,a13s,a18s,a14s,c38s,c12s,c32s,a10s,b35s,b02s,a28s,b30s,c20s,b26s,b36s,b04s
509.16,215.88,,b07s,b29s,b09s,a19s,c03s,c33s,c27s,c31s,b08s,b15s,a25s,a37s,c01s,a39s,c05s,a21s,b11s,a40s,c06s,c35s,c34s,b16s,b23s,b17s,b30s,b13s,c36s,a20s,c32s,b24s,b12s,b14s,b18s,b10s,c04s,a38s,c02s,c28s,a26s,a22s
520.19,223.7,,b39s,c13s,a33s,a29s,a23s,c31s,a27s,a19s,a30s,c01s,a09s,c05s,a10s,c25s,c35s,c36s,a07s,b37s,a08s,c15s,c16s,c06s,a24s,a20s,b11s,c17s,a28s,c32s,b40s,c14s,b21s,b38s,a03s,a34s,c02s,b22s,c18s,a04s,b12s,c26s
514,200.51,,b37s,b39s,a09s,a01s,c11s,a31s,a17s,a07s,c15s,a02s,c33s,b03s,a19s,a32s,a35s,a23s,c29s,a13s,b25s,c16s,c34s,a14s,b27s,a24s,b40s,b21s,a18s,b22s,c05s,a08s,b04s,a20s,a10s,c06s,b26s,b38s,a36s,b28s,c12s,c30s
